,Unnamed: 0,title,view,like,unlike,date,token
240,240,임한별이 노래방에서 무반주로 라이브를 무반주라이브임한별 - 사랑 이딴 거,171903.0,2000.0,21.0,2019. 1. 23.,"['사랑', '라이브', '무반주', '노래방']"
241,241,세븐틴이 역대급 애교짤을 생성한 이유는 미래일기_ep 14,108937.0,5000.0,16.0,2019. 1. 23.,"['생성', '일기', '애교', '미래', '이유', '역대']"
242,242,세로라이브 니엘 with 김형석 - 너의 뒤에서,28999.0,1000.0,10.0,2019. 1. 22.,"['세로', '라이브']"
243,243,세로라이브 예고 너의 뒤에서_니엘TEENTOP with 김형석,6953.0,276.0,5.0,2019. 1. 21.,"['예고', '세로', '라이브']"
244,244,세븐틴이 의문의 탈것 때문에 고통받은 사연은 미래일기_ep 13,161373.0,8000.0,26.0,2019. 1. 18.,"['사연', '의문', '일기', '탈것', '미래', '고통']"
245,245,여치니들이 셀프 뮤비 만드는데 대환장파티닼ㅋㅋㅋㅋ | 뮤비는 셀프-여자친구GFRIEND,480949.0,10000.0,117.0,2019. 1. 18.,"['니들', '친구', '여치', '파티', '환장', '여자', '셀프']"
246,246,미래일기 ep_12 뉴이스트W 민기가 종현이때문에 공중에 대롱대롱 매달리게 된 사연은,33014.0,1000.0,6.0,2019. 1. 16.,"['기가', '사연', '이스트', '일기', '공중', '미래']"
247,247,★최초공개★ 여자친구 신곡 해야 안무 영상 GFRIEND - Sunrise | Performance video 4K | MOVE REC,1252826.0,40000.0,586.0,2019. 1. 14.,"['최초', '친구', '안무', '영상', '신곡', '공개', '여자']"
248,248,반전 락스피릿 자아 이창섭 'Shelter' 들을수록 딩고뮤직수록곡라이브,165534.0,10000.0,20.0,2019. 1. 13.,"['반전', '뮤직', '스피릿', '라이브', '수록', '자아']"
249,249,미래일기 ep_11 뉴이스트W 종현이가 민기때문에 길에서 무반주댄스를 추게 된 사연은,44276.0,2000.0,4.0,2019. 1. 11.,"['무반주', '사연', '이스트', '일기', '미래', '댄스']"
250,250,딩고PD 허파 찢은 젭꿍이들 웃음폭발 촬영 비하인드 JBJ95딩고뮤직딩톡방,29957.0,1000.0,8.0,2019. 1. 11.,"['웃음', '촬영', '뮤직', '하인드', '허파', '폭발']"
251,251,미래일기_ep10 B1A4 멤버들이 수상한 차림으로 시장에 나타난 이유는,20074.0,946.0,7.0,2019. 1. 9.,"['멤버', '수상', '이유', '일기', '차림', '미래', '시장']"
252,252,김민석 댕댕미 폭발하는 ’선물’ 같은 라이브 Good Night - Kim MinSeok Acoustic ver | 언플러그드프로젝트,24674.0,1000.0,8.0,2019. 1. 7.,"['선물', '플러그', '라이브', '프로젝트', '폭발']"
253,253,스텔라장 Stella Jang - 월요병가 인디플레이 LIVE,119093.0,2000.0,21.0,2019. 1. 6.,"['병가', '월요', '스텔라', '플레이']"
254,254,미래일기_ep09 B1A4 멤버들이 멱살잡고 주먹다짐 한 이유는,35286.0,1000.0,7.0,2019. 1. 4.,"['멤버', '주먹다짐', '일기', '멱살', '미래', '이유']"
255,255,딩고와의 배틀의 신으로 거듭난 DAY6 데이식스딩고뮤직비하인드딩톡방,271178.0,10000.0,20.0,2019. 1. 4.,"['뮤직', '하인드', '이식']"
256,256,귀욤뽀짝 젭꿍이들 반전 매력 댄스 JBJ95 - Home | @STAGE,14622.0,1000.0,4.0,2019. 1. 4.,"['댄스', '반전', '매력']"
257,257,홍진영 HONG JIN YOUNG - 사랑은 다 이러니 Love is 세로라이브 LIVE,477533.0,6000.0,117.0,2019. 1. 4.,"['진영', '사랑', '세로', '라이브']"
258,258,2019 황금돼지의 해 ♀️스타들의 새해인사 | 딩고뮤직 LIVE,21425.0,721.0,16.0,2019. 1. 2.,"['인사', '뮤직', '새해', '스타', '돼지', '황금']"
259,259,청하는 못하는게 뭐야 청하표 발라드 '너의 온도' 들을수록CHUNG HA | 딩고뮤직dingo music | 라이브수록곡,106541.0,4000.0,27.0,2019. 1. 2.,"['라이브', '뮤직', '발라드', '온도', '청하', '수록']"
260,260,미래일기_ep 08 에이핑크가 길거리에서 주먹을 휘두른 사연은 남주&하영 2편,65715.0,1000.0,24.0,2019. 1. 2.,"['핑크', '주먹', '사연', '길거리', '일기', '미래', '에이']"
261,261,100초로 보는 청하 CHUNG HA I 100 sec Choreography I 딩고 4K 고화질 / 100초,1351083.0,50000.0,221.0,2019. 1. 2.,"['고화질', '청하']"
262,262,옥상달빛 OKDAL- 수고했어 오늘도 인디플레이 LIVE 라이브,126992.0,3000.0,31.0,2018. 12. 31.,"['달빛', '라이브', '플레이', '옥상', '수고']"
263,263,이슬라이브 김준수 XIA - 사랑은 눈꽃처럼 | How Can I Love You,70433.0,3000.0,41.0,2018. 12. 31.,"['눈꽃', '이슬', '라이브', '준수', '사랑']"
264,264,미래일기_ep 07 에이핑크 때문에 스탭들이 갑자기 정색한 이유는 남주&하영 1편,87862.0,1000.0,23.0,2018. 12. 28.,"['핑크', '이유', '일기', '미래', '정색', '에이', '스탭']"
265,265,☃️데식이들과 함께 하는 이 아름다운 느낌♥ 'Beautiful Feeling' 라이브 | 데이식스 DAY6 | 4K | 들을수록 |,241183.0,20000.0,29.0,2018. 12. 28.,"['식이', '느낌', '라이브', '데이']"
268,268,미래일기_ep06 스트레이키즈 멤버들이 남산에서 펑펑 눈물쏟은 사연은,80123.0,4000.0,30.0,2018. 12. 26.,"['멤버', '사연', '레이', '일기', '눈물', '미래', '키즈']"
269,269,효린의 캐럴 최초 공개 크리스마스 데이 Christmas Day,23028.0,1000.0,26.0,2018. 12. 25.,"['최초', '크리스마스', '캐럴', '공개', '데이']"
270,270,국민 남편 아닌 이효리 남편 이상순 읽씹금지 채팅 인터뷰 Chat Interview 타자소리 키보드 타이핑 ASMR,213707.0,3000.0,144.0,2018. 12. 24.,"['타이핑', '인터뷰', '채팅', '이상', '금지', '소리', '남편', '국민', '키보드', '타자']"
271,271,몬스타엑스가 지옥행 열차에 탑승한 이유는｜미래일기 티저｜MONSTAX 예능 리얼리티,14625.0,1000.0,3.0,2018. 12. 24.,"['예능', '탑승', '열차', '엑스', '스타', '일기', '지옥', '미래', '이유', '리얼리티']"
272,272,김시몬스가 달달한 목소리로 딩고를 애타게 찾은 이유는｜언플러그드 프로젝트 티저｜김민석 라이브 live,7954.0,196.0,4.0,2018. 12. 23.,"['시몬스', '플러그', '라이브', '프로젝트', '이유', '목소리']"
273,273,핫한 아티스트 위켄드를 보고 훈남들이 놀란 이유는/ 콘서트리뷰 The Weeknd,8435.0,217.0,6.0,2018. 12. 22.,"['콘서트', '리뷰', '아티스트', '이유']"
274,274,미래일기_ep05 스트레이키즈 멤버들이 초딩들에게 놀림받은 사연은,104654.0,5000.0,31.0,2018. 12. 21.,"['멤버', '사연', '레이', '일기', '미래', '놀림', '키즈']"
275,275,똑똑 젭꿍이들 딩고 왔어요 ｜@STAGE 티저｜JBJ95 켄타 김상균,6887.0,482.0,4.0,2018. 12. 20.,[]
276,276,미래일기_ep04 여자친구 예린이가 106층 건물에서 번지점프를 하게 된 이유는 Feat위키미키 유정,356325.0,5000.0,99.0,2018. 12. 19.,"['점프', '건물', '친구', '일기', '번지', '유정', '미래', '이유', '여자']"
277,277,믿고 듣는 발라더 이석훈의 너였구나  | 세로라이브 SERO LIVE,120152.0,1000.0,11.0,2018. 12. 19.,"['세로', '이석훈', '라이브']"
278,278,인생 최대 리액션 보여준 김민석 Good Night 라이브 엉망진창 제작소 : LIVE,57722.0,1000.0,12.0,2018. 12. 18.,"['최대', '라이브', '진창', '엉망', '인생', '제작소']"
279,279,비투비 창섭이 역대급으로 멋지게 예고를 남기고 갔다고｜들을수록 창섭 예고｜BTOB 이창섭 라이브 live,25773.0,2000.0,9.0,2018. 12. 17.,"['투비', '라이브', '역대', '예고']"
280,280,잔나비 JANNABI - 사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네 인디플레이 LIVE 라이브,475500.0,8000.0,74.0,2018. 12. 17.,"['잔나비', '시간', '마음', '라이브', '플레이', '사랑', '인연']"
281,281,세븐틴 에스쿱스와 원우의 멘탈이 바사삭 부서진 이유는｜미래일기 세븐틴 편 티저｜seventeen,40006.0,3000.0,7.0,최초 공개: 2018. 12. 17.,"['이유', '일기', '미래', '우의']"
282,282,맑고 고운 청하가 딩고에 찾아온 이유는｜들을수록 청하 티저｜Chung Ha 라이브 live,14729.0,479.0,3.0,2018. 12. 17.,"['라이브', '이유', '청하']"
283,283,미래일기_ep03 위키미키 유정이가 오랑우탄한테 침맞은 이유는 Feat여자친구 예린,133079.0,2000.0,46.0,2018. 12. 14.,"['친구', '일기', '유정', '오랑우탄', '미래', '이유', '여자']"
284,284,100초 100초로 듣는 윤하 YOUNHA LIVE,337705.0,10000.0,50.0,2018. 12. 14.,['윤하']
285,285,딩고와 데이식스 조합은 늘 옳다 이번엔 또 무엇을 찍었을까요｜들을수록 데이식스 티저｜DAY6 라이브 LIVE,15675.0,1000.0,6.0,2018. 12. 12.,"['조합', '라이브', '이번', '수록', '무엇', '데이']"
286,286,이슬라이브 벤BEN - 180도 | 소주 마시면서 부르는 '180도' 술 취한 모습은 덤 | Tipsy Live | 이슬라이브,269355.0,2000.0,68.0,2018. 12. 12.,"['이슬', '라이브', '모습', '소주', '이브']"
287,287,미래일기_ep02GOT7 뱀뱀 유겸이 서로에게 욕을 하게 된 사연은,49098.0,2000.0,9.0,2018. 12. 12.,"['일기', '서로', '미래', '사연']"
288,288,비글미 넘치는 마마무 딩고에 놀러와서 뭐 하고 갔게｜들을수록 티저｜MAMAMOO 문별 솔라 휘인 화사,15619.0,995.0,3.0,최초 공개: 2018. 12. 12.,"['마무', '솔라', '비글']"
289,289,존멋뿜뿜 백발로 변신 역대급 솔로곡 열창한 이창섭의 Gone | 세로라이브 SERO LIVE,507170.0,20000.0,82.0,2018. 12. 11.,"['변신', '라이브', '솔로', '열창', '세로', '역대', '백발']"
290,290,들을수록 아연이가 아연했다 반박불가 공주님 음색 백아연 띵곡 Starlight  딩고뮤직  라이브  수록곡,40175.0,1000.0,49.0,2018. 12. 10.,"['음색', '불가', '공주', '아연', '뮤직', '반박', '라이브', '백아', '수록']"
291,291,크리스마스 분위기 뿜뿜 스웨덴세탁소 feat 바닐라어쿠스틱 - Snowball 세로라이브 LIVE Sweden Laundry Feat Vanilla acoustic,34034.0,423.0,6.0,2018. 12. 10.,"['세탁소', '라이브', '크리스마스', '스웨덴', '세로', '바닐라', '분위기', '어쿠스틱']"
292,292,데이식스 DAY6 - 행복했던 날들이었다 | BGM | 4K LIVE,258314.0,20000.0,22.0,2018. 12. 10.,"['데이', '행복']"
293,293,뉴이스트W 동갑내기 별주부즈가 서로를 저격한 사연은｜미래일기 뉴이스트W 편 티저,8915.0,573.0,3.0,최초 공개: 2018. 12. 10.,"['사연', '이스트', '일기', '동갑내기', '미래', '서로', '저격']"
294,294,미래일기_ep01GOT7에게 미래를 바꾸는 일기장을 건네보았다,90200.0,5000.0,19.0,2018. 12. 7.,"['일기', '일기장', '미래']"
295,295,빅스 라비가 선물한 그 곡구구단 - Do it 라이브들을수록,132213.0,6000.0,42.0,2018. 12. 7.,"['선물', '라비', '라이브', '수록', '구구단']"
296,296,이게 라이브라고 음색깡패 마마무의 Wind flower 라이브세로라이브,1048208.0,50000.0,252.0,2018. 12. 4.,"['음색', '라이브', '마무', '세로', '깡패']"
297,297,B1A4 산들 공찬이 신촌 길 한복판에서 인싸가 된 사연은,9510.0,503.0,3.0,2018. 12. 3.,"['공찬', '한복판', '사연']"
298,298,영혼 탈탈 털리고 케미 터지는 하상욱 x 권정열10cm - 다 정한 이별 엉망진창 제작소,127213.0,2000.0,27.0,2018. 12. 1.,"['진창', '엉망', '제작소', '정열', '영혼', '하상', '이별']"
299,299,나비 NAVI - 빈 집 Empty House 세로라이브LIVE,32560.0,583.0,3.0,2018. 12. 1.,"['세로', '나비', '라이브']"
300,300,K-pop 24/7 Live Stream | 여자 가수 특집 플레이리스트 Female Artist Playlist | Dingo OnAir | Dingo Music 딩고뮤직,14487.0,367.0,7.0,실시간 스트리밍 시작일: 2018. 11. 30.,"['리스트', '특집', '가수', '뮤직', '플레이', '여자']"
301,301,이슬라이브 윤종신 - 좋니 | 1년 만에 '좋니' 다시 부른 윤종신 좋니 위에 이슬을 뿌렸더니 대박각 | Tipsy Live,99429.0,1000.0,26.0,2018. 11. 30.,"['라이브', '대박', '이슬', '종신']"
302,302,역대급 소름돋는 어반자카파의 세로라이브Sero Live  어반자카파 - 이 밤이 특별해진 건  URBAN ZAKAPA - You're The Reason,90147.0,1000.0,17.0,2018. 11. 30.,"['반자', '특별', '카파', '라이브', '소름', '해진', '세로', '역대']"
303,303,10cm 권정열 이별얘기에 눈물 난다ㅠ | 권정열X하상욱과 함께하는 이별택시 특별편,720703.0,10000.0,95.0,2018. 11. 29.,"['특별', '얘기', '눈물', '정열', '권정', '하상', '택시', '이별']"
304,304,100초 100초로 듣는 벤 BEN,452574.0,9000.0,64.0,2018. 11. 29.,[]
305,305,100초 100초로 듣는 선우정아,103699.0,5000.0,24.0,2018. 11. 28.,"['선우', '정아']"
306,306,에이핑크 남주와 하영이 평화 협정을 깨버린 이유는 역대급 웃음 핵폭탄 예고잼｜미래일기 에이핑크 편 티저,10665.0,388.0,4.0,2018. 11. 26.,"['폭탄', '핑크', '웃음', '역대', '일기', '예고', '평화', '미래', '이유', '에이', '협정']"
307,307,어반자카파 URBAN ZAKAPA - Beautiful Day 세아노 결혼식 축가 라이브 LIVE,119507.0,1000.0,24.0,2018. 11. 24.,"['반자', '카파', '라이브', '축가', '결혼식', '아노']"
308,308,노래방 라이브 코노에 본인 노래 없어서 무반주로 부른 '권정열10cmX하상욱 - 다 정한 이별',305479.0,6000.0,47.0,2018. 11. 23.,"['본인', '이별', '무반주', '라이브', '정열', '하상', '노래', '노래방']"
309,309,K-pop Playlist 남자 가수 특집 Male Artist Special | 2 hours Mix 2시간 연속 재생 | 24/7 Live Stream,15751.0,453.0,7.0,실시간 스트리밍 시작일: 2018. 11. 23.,"['특집', '가수', '재생', '남자', '연속']"
310,310,인소 남주st 할랕 ‘잘 지내줘’ 어쿠스틱 라이브 미모+감성 완벽크 | 하이라이트 Highlight | 언플러그드 프로젝트 | Unplugged Project,104130.0,9000.0,8.0,2018. 11. 23.,"['감성', '플러그', '라이브', '프로젝트', '하이라이트', '어쿠스틱', '미모']"
311,311,짠내주의 이별한 나에게 이별요정이 찾아왔다 백아연 - 마음아 미안해 | 이별러들 위로하러 나타난 아연요정✨  딩고뮤직  live l 이별노래,16759.0,430.0,13.0,2018. 11. 22.,"['내주', '마음', '미안', '위로', '아연', '뮤직', '요정', '백아', '노래', '이별']"
312,312,구구단이 애교 넘치게 딩고를 부른 이유는｜들을수록｜gugudan,8372.0,333.0,5.0,2018. 11. 21.,"['애교', '구구단', '이유']"
313,313,K-pop Playlist 기분전환 Refresh & Chill | 3 hours Mix 3시간 연속 재생 | 24/7 Live Stream | Dingo Music,12507.0,547.0,6.0,2018. 11. 19.,"['전환', '연속', '재생', '기분']"
314,314,스트레이키즈가 길거리 한복판에서 현타 맞은 이유는｜미래일기 스트레이키즈 편 티저,30340.0,3000.0,11.0,2018. 11. 19.,"['한복판', '레이', '길거리', '일기', '미래', '이유', '키즈']"
315,315,십센치 권정열의 시발라드 ‘다 정한 이별’ 세로라이브Sero Live하상욱 x 권정열10cm - 다 정한 이별 expected farewell,427937.0,6000.0,66.0,2018. 11. 16.,"['라이브', '발라드', '정열', '세로', '하상', '이별']"
316,316,예고하상욱 x 권정열10cm 다 정한 이별 녹음현장,7305.0,212.0,3.0,2018. 11. 15.,"['녹음', '현장', '예고', '정열', '하상', '이별']"
317,317,아련 보스 울보 '권정열10cmX하상욱시팔이 - 다 정한 이별expected farewell' 세로라이브 예고,17317.0,403.0,2.0,2018. 11. 15.,"['라이브', '보스', '울보', '예고', '정열', '세로', '하상', '이별']"
318,318,이슬라이브 볼빨간사춘기 BOL4 - My Trouble | 이슬라이브 | Tipsy LIVE,51820.0,1000.0,17.0,2018. 11. 15.,"['사춘기', '라이브', '이브', '이슬']"
319,319,예고권정열10cmX하상욱 신곡 녹음 현장,12443.0,352.0,1.0,2018. 11. 15.,"['녹음', '현장', '예고', '정열', '신곡', '하상']"
320,320,Stray Kids 스트레이키즈 큐티뽀짝모먼트총모음 딩고 B컷 톡방 딩톡방,84231.0,7000.0,15.0,2018. 11. 14.,"['키즈', '모음', '레이']"
321,321,여자친구 예린과 위키미키 유정이 세상 절친이었다니 근데 왜 갑자기 싸우고 그래ㅋㅋㅋ｜미래일기 예린&유정 티저｜GFRIEND WekiMeki,30202.0,809.0,9.0,2018. 11. 12.,"['세상', '친구', '일기', '유정', '미래', '여자']"
322,322,청순vs다크 스트레이 키즈의 존멋 댄스 Stray Kids - I am you @stage  딩고뮤직 dingo  댄스 dance l Stray kids,150704.0,10000.0,26.0,2018. 11. 12.,"['레이', '뮤직', '청순', '키즈', '댄스']"
323,323,세로라이브 안효성 레터 플로우 - 안부 A letter ​,23691.0,365.0,7.0,2018. 11. 8.,"['세로', '라이브', '레터', '효성']"
324,324,눈물샘 자극하는 이별 띵곡 BEST 5 - 안효성 레터 플로우,13092.0,246.0,5.0,2018. 11. 7.,"['자극', '효성', '레터', '눈물샘', '이별']"
325,325,청하CHUNG HA가 우리 학교에 온다면 | 내일을 응원해 | 딩고뮤직 | Dingo Music,866051.0,10000.0,170.0,2018. 11. 7.,"['학교', '내일', '응원', '뮤직', '청하']"
326,326,믿고듣는 멍믕지 꿀보이스 상자 The Box 라이브 | 정은지 Jeong Eun Ji | 딩고뮤직 | 수록곡 | 들을수록,63884.0,3000.0,16.0,2018. 11. 6.,"['보이스', '라이브', '뮤직', '상자', '수록']"
327,327,하이라이트 - 잘 지내줘 하이라이트 Highlight - TAKE CARE 세로라이브 /고화질 4K 귀에 속삭이는 ASMR LIVE,299323.0,20000.0,56.0,2018. 11. 6.,"['하이라이트', '라이브', '세로', '고화질']"
328,328,하이라이트가 수줍어하며 딩고의 문을 두드린 이유는｜언플러그드 프로젝트｜Highlight 라이브 live,13688.0,1000.0,3.0,2018. 11. 5.,"['플러그', '라이브', '프로젝트', '이유', '하이라이트']"
329,329,대유잼 코니들 이별길 세로라이브 B컷 모먼트 아이콘 iKON l 딩고뮤직 비하인드딩톡방,202654.0,10000.0,34.0,2018. 11. 5.,"['니들', '라이브', '뮤직', '하인드', '아이콘', '세로', '대유', '이별']"
330,330,100초 100초로 듣는 노을 Noel LIVE,668614.0,10000.0,62.0,2018. 11. 5.,['노을']
331,331,갓세븐 유겸과 뱀뱀이 서로 죽일 듯이 싸운 이유는｜미래일기 갓세븐 편 티저 4,85642.0,5000.0,10.0,2018. 11. 4.,"['겸과', '뱀뱀이', '일기', '미래', '이유']"
332,332,갓세븐 뱀뱀 덕분에 세상 화려한 옷을 입고 가로수길에서 모델 워킹하게 된 유겸 ｜미래일기 갓세븐 편 티저 3,28315.0,2000.0,4.0,2018. 11. 4.,"['세상', '일기', '모델', '화려', '가로수', '미래', '워킹', '덕분']"
333,333,갓세븐 유겸이 뱀뱀에게 어마무시한 하루를 선물하게 된 이유는｜미래일기 갓세븐 편 티저 2,28853.0,2000.0,9.0,2018. 11. 3.,"['선물', '마무', '하루', '일기', '미래', '이유', '시한']"
334,334,러블리 최대치 소희 노래 X 볼빨사 작곡 역대급 띵곡  언플러그드 프로젝트  Hurry Up l 딩고뮤직  어쿠스틱 라이브,23680.0,891.0,21.0,2018. 11. 2.,"['어쿠스틱', '플러그', '뮤직', '최대치', '라이브', '프로젝트', '소희', '역대', '노래', '작곡']"
335,335,노래방 라이브 본인 노래 부르다 현타 온 임창정 - 노래방 IM CHANG JUNG - Karaoke,1965146.0,10000.0,351.0,2018. 11. 2.,"['본인', '창정', '라이브', '노래', '노래방']"
336,336,이슬라이브 에릭남 Eric Nam - Miss You | 이슬라이브Tipsy Live | LIVE,32115.0,2000.0,7.0,2018. 11. 2.,"['라이브', '이브', '이슬']"
337,337,갓세븐 유겸 패피의 성지 가로수길에 충격적인 비주얼로 나타난 이유는｜미래일기 갓세븐 편 티저 1,63653.0,4000.0,13.0,2018. 11. 1.,"['피의', '충격적', '비주얼', '일기', '성지', '가로수', '미래', '이유']"
338,338,린LYnwith세정SEJEONG-이별의 온도Run to youLIVE 세로라이브,356000.0,8000.0,73.0,2018. 11. 1.,"['세정', '라이브', '온도', '세로', '이별']"
339,339,흥신흥왕 윜밐이들의 딩고 촬영 B컷 모먼트 | 위키미키 Weki Meki | 딩고뮤직 | 비하인드 | 딩톡방,14338.0,546.0,8.0,2018. 10. 31.,"['신흥', '뮤직', '하인드', '촬영']"
340,340,'발라드의 전설' 먼데이키즈 - 너라는 세상 | 세로라이브 SERO LIVE | 딩고뮤직,446032.0,4000.0,96.0,2018. 10. 31.,"['세상', '라이브', '세로', '발라드', '전설', '뮤직', '먼데이', '키즈']"
341,341,음색 실화 겨울 감성 터지는 역대급 라이브 / 소유 SOYOU - 잔다툼 들을수록,31178.0,1000.0,17.0,2018. 10. 30.,"['음색', '감성', '라이브', '겨울', '실화', '다툼', '소유', '수록', '역대']"
342,342,음원차트 올킬 중인 폴킴의 '너를 만나' 세로라이브Sero Live폴킴 - 너를 만나 with 조윤성 / Piano ver Paul Kim - Me After You,1402246.0,10000.0,360.0,2018. 10. 30.,"['세로', '라이브', '중인', '차트']"
343,343,4K 컨셉 끝판왕 우주소녀 블랙vs화이트 당신의 선택은 댄스Dance l Kpop l @Stage,224230.0,8000.0,66.0,2018. 10. 29.,"['끝판', '소녀', '선택', '블랙', '우주', '화이트', '댄스']"
344,344,비글력 만렙인 윜밐이들의 귀염뽀짝 모먼트 | 위키미키 Weki Meki - Crush | 딩고뮤직 | 라이브 | 도전1곡PRESS THE KEY,22721.0,1000.0,15.0,2018. 10. 28.,"['라이브', '귀염', '뮤직', '비글']"
345,345,JYP의 미래 스트레이키즈가 딩고에 놀러온 이유는｜@STAGE 티저｜StrayKids 퍼포먼스 영상,20212.0,3000.0,6.0,2018. 10. 28.,"['레이', '영상', '미래', '이유', '키즈', '퍼포먼스']"
346,346,아이돌 멘탈 터트리는 전격 몰카  | 리얼 실험카메라 | 인성에 치이면 탈덕은 없다 | 에이티즈 ATEEZ 편,184491.0,3000.0,82.0,2018. 10. 27.,"['카메라', '성에', '에이', '전격', '리얼', '실험', '아이']"
347,347,스트레이키즈 Stray Kids - I am YOU Halloween ver / 춤추는 의상실 Dancing Dress Room,2195842.0,150000.0,368.0,2018. 10. 27.,"['의상실', '키즈', '레이']"
348,348,100초로 보는 몬스타엑스 MONSTA X I 100 sec Choreography I 딩고 4K 고화질 / 100초,1516121.0,120000.0,228.0,2018. 10. 27.,"['고화질', '엑스', '스타']"
349,349,세로라이브 샘김 SAM KIM - Make up Feat Crush,427390.0,20000.0,56.0,2018. 10. 27.,"['세로', '라이브']"
350,350,수고했어 오늘도 좋아하는 연예인이 내 술친구가 되어준다면 30 에이핑크 정은지,363155.0,5000.0,63.0,2018. 10. 26.,"['연예인', '핑크', '친구', '에이', '수고', '정은']"
351,351,잭슨 선배님 생파에 직접 다녀온 딩고,9134.0,133.0,6.0,2018. 10. 25.,['선배']
352,352,ATEEZ - 해적왕 Pirate King Performance MOVE REC 4K,590024.0,40000.0,98.0,2018. 10. 25.,['해적']
353,353,에이핑크 정은지가 딩고 카메라 앞에서 웃음 터진 이유는 ｜들을수록 티저｜Apink Jeong Eun Ji,15353.0,633.0,2.0,2018. 10. 23.,"['카메라', '핑크', '웃음', '지가', '이유', '에이', '정은']"
354,354,이문세 - 희미해서 Lee Moon Sae - Blur 세로라이브 LIVE,352577.0,5000.0,83.0,2018. 10. 22.,"['세로', '문세', '라이브']"
355,355,아이돌 데뷔를 앞두고 세계 최고 높이에서 뛰어내림 ｜신소액｜ 신인 아이돌 에이티즈ATEEZ,176172.0,10000.0,25.0,2018. 10. 22.,"['높이', '세계', '최고', '데뷔', '에이', '소액', '아이']"
356,356,세로라이브 소야SOYA - Artist,45155.0,1000.0,22.0,2018. 10. 19.,"['세로', '라이브']"
357,357,고음라이브 '윤종신 - 기댈게' Yoon Jong Shin - Lean on You 세로라이브,136851.0,1000.0,31.0,2018. 10. 19.,"['세로', '라이브', '고음', '종신']"
358,358,몰빵라이브 프로미스나인 - LOVE BOMB,712665.0,20000.0,230.0,2018. 10. 19.,"['라이브', '프로', '미스']"
359,359,강남역에 갑자기 좀비 떼가 나타난다면 에이티즈 ATEEZ - 해적왕 좀비댄스 버스킹,292218.0,20000.0,53.0,2018. 10. 19.,"['버스', '해적', '좀비', '에이', '강남', '댄스']"
360,360,정은지 - 어떤가요 Jeong Eun Ji - Being There 세로라이브 / 4K 댕댕이와 함께한 LIVE,195417.0,8000.0,45.0,2018. 10. 18.,"['세로', '라이브', '댕댕이']"
361,361,세로라이브 디에이드 - 헤어지고 있었어The break-up,70725.0,1000.0,13.0,2018. 10. 18.,"['세로', '라이브', '이드']"
362,362,박재범 Jay park - V With HAON무삭제 라이브 Live,43785.0,1000.0,9.0,2018. 10. 17.,"['삭제', '라이브', '박재']"
363,363,낙준Bernard Park-Still Feat루나 LUNA네모라이브LIVE,43633.0,3000.0,11.0,2018. 10. 17.,"['라이브', '네모']"
364,364,세로라이브코스믹 걸Cosmic Girl - Lie Ya Feat 솔라Solar,131813.0,8000.0,45.0,2018. 10. 15.,"['코스', '세로', '라이브', '솔라']"
365,365,신소댄 BTS NCT WANNAONE 댄스 한 눈에 비교해보기 ATEEZ - 윤호민기우영산,781453.0,70000.0,140.0,2018. 10. 13.,"['기우', '영산', '비교', '댄스']"
366,366,아이콘 - 이별길 iKON - GOODBYE ROAD 세로라이브 / 4K 실력 들통나는 LIVE,3877255.0,180000.0,806.0,2018. 10. 12.,"['라이브', '실력', '아이콘', '세로', '이별']"
367,367,오늘의 브금 윤딴딴 - 혹시 모르니까,47161.0,592.0,10.0,2018. 10. 12.,['오늘']
368,368,세로라이브 백지웅Ji Woong Baek - 닿을 듯 말 듯,30658.0,677.0,6.0,2018. 10. 12.,"['세로', '라이브', '백지']"
369,369,100초 100초로 듣는 에디킴,63593.0,2000.0,39.0,2018. 10. 10.,[]
370,370,100초 100초로 듣는 바이브 VIBE,495145.0,7000.0,60.0,2018. 10. 10.,['이브']
371,371,박재범Jay Park 김하온HAON이 우리 학교에 온다면 | 내일을 응원해 | 딩고뮤직 | Dingo Music,878642.0,10000.0,133.0,2018. 10. 8.,"['학교', '내일', '응원', '뮤직', '박재']"
372,372,세계 최초 포박 라이브 세로라이브 임창정 - 하루도 그대를 사랑하지 않은 적이 없었다 IM CHANG JUNG,3725188.0,30000.0,912.0,2018. 10. 5.,"['세계', '최초', '창정', '라이브', '포박', '하루', '사랑', '세로']"
373,373,비오 BO - Close Your Eyes Feat 케이시Kassy세로라이브SERO LIVE,23855.0,610.0,8.0,2018. 10. 5.,"['케이', '라이브', '세로']"
374,374,세로라이브 정동하Jung Dong Ha - 되돌려 놔줘 Let Me Go Back,36918.0,867.0,4.0,2018. 10. 4.,"['세로', '라이브']"
375,375,세로라이브 박원 - 나 Park Won - rudderless,276054.0,4000.0,61.0,2018. 10. 1.,"['세로', '라이브', '박원']"
376,376,자기전에 로시 Rothy - Stars,36361.0,1000.0,4.0,2018. 9. 28.,[]
377,377,이별한 남자에게 갑자기 나타나 불러주는 '우리 그만하자' 1인 음감회 로이킴,391337.0,7000.0,71.0,2018. 9. 20.,"['로이', '남자', '음감', '이별']"
378,378,로이킴Roy Kim - 우리 그만하자 LIVE 세로라이브 Acoustic ver,799477.0,10000.0,235.0,2018. 9. 18.,"['로이', '세로', '라이브', '하자']"
