,Unnamed: 0,title,view,like,unlike,date,token
520,520,뷰티인사이드 여자들이 “메이크업 안했다”고 하는 말의 진짜 의미 4,7155.0,39.0,1.0,2016. 1. 10.,"['인사이드', '진짜', '의미', '뷰티', '여자', '메이크업']"
521,521,스타일101 남친룩의 정석 장갑편,58875.0,49.0,14.0,2016. 1. 10.,"['스타일', '장갑', '정석']"
522,522,스타일101 양면으로 입는 리버서블 아우터 스타일링,37407.0,29.0,3.0,2016. 1. 10.,"['스타일', '아우터', '스타일링', '양면']"
523,523,헬로프롬뉴욕 목에다 하는 초커가 허리에도 맞는 최소라,1631105.0,4000.0,1000.0,2015. 12. 29.,"['소라', '로프', '허리']"
524,524,자막 EP08–이게 엔딩일 리가 없잖아 - 대세는 백합Lily Fever,1140069.0,7000.0,176.0,2015. 12. 23.,"['자막', '엔딩', '백합', '대세']"
525,525,Bonus Video♥ /대세는 백합Lily Fever - 이게 안무연습 일리가 없잖아,292492.0,2000.0,17.0,2015. 12. 21.,"['연습', '대세', '안무', '백합', '일리']"
526,526,자막 EP07– 야한것을 할 리가 없잖아 - 대세는 백합Lily Fever,1496828.0,6000.0,251.0,2015. 12. 21.,"['자막', '백합', '대세']"
527,527,Eng Sub EP06–알러지 치료법일 리가 없잖아 - 대세는 백합Lily Fever,7670550.0,10000.0,1000.0,2015. 12. 21.,"['백합', '치료법', '대세']"
528,528,Bonus Video♥Short Ver/대세는 백합Lily Fever - 2인조 걸그룹 데뷔일 리가 없잖아,286181.0,1000.0,21.0,2015. 12. 16.,"['대세', '백합', '그룹', '데뷔', '인조']"
529,529,Bonus Video♥Long Ver/대세는 백합Lily Fever - 2인조 걸그룹 데뷔일 리가 없잖아,522967.0,1000.0,51.0,2015. 12. 16.,"['대세', '백합', '그룹', '데뷔', '인조']"
530,530,Eng Sub EP05– 세랑이 종북일 리가 없잖아 - 대세는 백합Lily Fever,862073.0,5000.0,130.0,2015. 12. 16.,"['백합', '대세']"
531,531,Eng Sub EP04–이 드라마가 신파일 리 없잖아 - 대세는 백합Lily Fever,1200106.0,7000.0,192.0,2015. 12. 16.,"['백합', '대세', '파일', '드라마']"
532,532,자막 EP02–인공호흡일 리가 없잖아- 대세는 백합Lily Fever,7637887.0,30000.0,2000.0,2015. 12. 14.,"['대세', '호흡', '자막', '백합', '인공']"
533,533,Eng Sub EP03–이런 할머니가 있을 리 없잖아- 대세는 백합Lily Fever,2613834.0,10000.0,576.0,2015. 12. 14.,"['백합', '대세', '할머니']"
534,534,자막 EP01–첫 화부터 살인일 리가 없잖아 -  대세는 백합Lily Fever,1646690.0,10000.0,255.0,2015. 12. 14.,"['자막', '백합', '살인', '대세']"
535,535,자막 Prologue–이게 시작일 리가 없잖아 - 대세는 백합Lily Fever,378559.0,2000.0,41.0,2015. 12. 14.,"['자막', '시작', '백합', '대세']"
536,536,Eng Sub 대세는 백합Lily FeverTEASER2 - 후방주의 혼자 봐야하는 본격 여X여 드라마,877224.0,2000.0,241.0,2015. 12. 13.,"['대세', '주의', '백합', '혼자', '드라마', '본격', '후방']"
537,537,Eng Sub 대세는 백합Lily FeverTEASER1 -샤워중인 세랑과 경주의 파격 키스신,1291429.0,3000.0,317.0,2015. 12. 13.,"['대세', '파격', '중인', '경주', '백합', '샤워', '키스신']"
538,538,스타일101 정말 따뜻해 보이는 카멜 코디법,39126.0,125.0,6.0,2015. 12. 8.,"['코디', '스타일']"
539,539,스타일101 세상에서 가장 쉽게 보타이 나비넥타이 매는 방법 How to bowtie,31564.0,20.0,6.0,2015. 12. 8.,"['넥타이', '세상', '나비', '보타이', '스타일', '방법']"
